Date,High,Low,Open,Close,Volume,Adj Close,close_sma_ratio,upper_bb,lower_bb,percent_b,norm_adj_close,norm_close_sma_ratio,norm_close_sma_ratio_state,percent_b_state,cash,cash_state,shares,shares_state,state
2017-12-19,107.48999786376953,106.44000244140625,107.3499984741211,106.51000213623047,12149900.0,97.43364715576172,1.00523,98.57023,95.28347,65.41935388533766,1.2643868445710311,1.0079615758706093,5,2,78365.45974731445,3,280,9,5239
2017-12-20,107.7300033569336,106.08999633789062,107.5999984741211,106.13999938964844,13091500.0,97.09516906738281,1.00055,98.62204,95.46219,51.67900588264665,1.2599944477490415,1.0032688586068246,3,2,80314.13269042969,4,260,9,3249
2017-12-21,108.06999969482422,106.55999755859375,106.58999633789062,107.83000183105469,12323700.0,98.64115905761719,1.01044,98.91789,96.32628,89.32204527753744,1.2800566076142668,1.0131857333373442,6,3,78372.22930908203,3,280,9,6339
2017-12-22,108.45999908447266,106.80999755859375,108.19999694824219,107.44999694824219,14573400.0,98.29353332519531,1.00441,99.1128,96.61072,67.25657553696593,1.2755455027163258,1.007139347632083,4,2,80345.05249023438,4,260,9,4249
2017-12-26,107.98999786376953,106.4000015258789,107.19999694824219,107.0199966430664,7403700.0,97.90017700195312,1.00028,99.12402,96.62146,51.096357408139056,1.2704409564445318,1.0029981249185294,3,2,80345.05249023438,4,260,9,3249
2017-12-27,107.29000091552734,106.66999816894531,106.66999816894531,107.22000122070312,9496500.0,98.08312225341797,1.00082,99.1571,96.84816,53.48611282311243,1.27281501895765,1.0035395922951198,4,2,78387.04895019531,3,280,9,4239
2017-12-28,107.83999633789062,107.16000366210938,107.4000015258789,107.79000091552734,7440600.0,98.60456085205078,1.00305,98.94948,97.65954,73.26083787236489,1.279581676304561,1.005775652016966,4,2,78387.04895019531,3,280,9,4239
2017-12-29,108.27999877929688,106.94000244140625,108.08999633789062,106.94000244140625,8925700.0,97.82699584960938,0.99679,98.77263,97.51073,25.06267133761605,1.2694912918369239,0.9994986413179716,3,2,78387.04895019531,3,280,9,3239
2018-01-02,108.0199966430664,106.80999755859375,107.62999725341797,107.94999694824219,13578800.0,98.75092315673828,1.00527,99.07243,97.39388,80.84615630980814,1.281481005519777,1.0080016845651718,5,3,78387.04895019531,3,280,9,5339
2018-01-03,108.48999786376953,107.4800033569336,107.86000061035156,108.05999755859375,11901000.0,98.85155487060547,1.00435,99.315,97.53186,74.0096050004751,1.2827868933611395,1.0070791845902396,4,2,78387.04895019531,3,280,9,4239
2018-01-04,110.02999877929688,108.19999694824219,108.36000061035156,109.04000091552734,12953700.0,100.26766967773438,1.01424,100.62835,97.09233,89.79982233512189,1.301163675764385,1.0169960593207592,6,3,78387.04895019531,3,280,9,6339
2018-01-05,109.55000305175781,107.77999877929688,109.26000213623047,108.33999633789062,14155000.0,99.62399291992188,1.00565,100.9178,97.21065,65.09968358231727,1.2928107458629394,1.0083827171635131,5,2,80392.40234375,4,260,9,5249
2018-01-08,108.68000030517578,107.69999694824219,108.1500015258789,108.5,12466500.0,99.7710952758789,1.0032,100.73709,98.16901,62.38455483781305,1.294719678650605,1.0059260596215744,4,2,78399.92248535156,3,280,9,4239
2018-01-09,109.62999725341797,108.48999786376953,108.72000122070312,109.05000305175781,13292300.0,100.27686309814453,1.0052,100.92817,98.5883,72.16482531698489,1.3012829778757453,1.0079314943496878,5,2,78399.92248535156,3,280,9,5239
2018-01-10,110.69999694824219,109.38999938964844,109.47000122070312,110.25,15834500.0,101.38031768798828,1.01113,101.642,98.88598,90.50506483945271,1.3156023994278252,1.0138776083185432,6,3,80405.45974731445,4,260,9,6349
2018-01-11,110.93000030517578,110.05000305175781,110.66999816894531,110.83999633789062,13676800.0,101.92283630371094,1.0132,102.62055,98.56949,82.77700907196986,1.3226426100807016,1.0159532332621406,6,3,78377.85339355469,3,280,9,6339
2018-01-12,112.8499984741211,110.83999633789062,111.6500015258789,112.66999816894531,18884200.0,103.60562133789062,1.02184,104.40015,98.38254,86.79660758823897,1.344479945760607,1.0246167112875895,7,3,80416.3101196289,4,260,9,7349
2018-01-16,113.43000030517578,111.06999969482422,111.51000213623047,112.2699966430664,22703300.0,103.23780822753906,1.0113,104.81113,99.35825,71.14695770930332,1.3397068712471814,1.0140480702704329,6,2,80416.3101196289,4,260,9,6249
2018-01-17,113.30000305175781,111.30999755859375,111.88999938964844,112.98999786376953,14940300.0,103.89988708496094,1.01061,105.00814,100.61045,74.79920333086096,1.3482986033831506,1.0133561952892338,6,2,78351.55395507812,3,280,9,6239
2018-01-18,113.72000122070312,112.2699966430664,112.76000213623047,113.26000213623047,14572900.0,104.14816284179688,1.0076,105.11024,101.61548,72.47086614808657,1.3515204534311882,1.0103380160234234,5,2,80429.55169677734,4,260,9,5249
2018-01-19,114.33999633789062,112.80000305175781,113.94000244140625,113.01000213623047,18785500.0,103.91826629638672,1.00151,104.46322,103.06068,61.1452291119478,1.3485371085999693,1.0042314672763186,4,2,78346.5884399414,3,280,9,4239
2018-01-22,114.38999938964844,112.5,112.66000366210938,114.33000183105469,12475700.0,105.132080078125,1.01023,105.43786,102.69662,88.84519699570268,1.3642886505178802,1.0129751626908923,6,3,78346.5884399414,3,280,9,6339
2018-01-23,114.63999938964844,113.3499984741211,113.66999816894531,114.20999908447266,12320800.0,105.02173614501953,1.00572,105.63449,103.21357,74.68921505128341,1.3628567281638524,1.008452907378997,5,2,80449.2300415039,4,260,9,5249
2018-01-24,116.0,114.66000366210938,114.86000061035156,115.66999816894531,15904500.0,106.3642807006836,1.0138,106.85092,102.98289,87.41893678910434,1.3802787966585113,1.0165548636805743,6,3,78348.79531860352,3,280,9,6339
2018-01-25,116.16999816894531,115.08000183105469,116.04000091552734,115.69999694824219,13510000.0,106.39185333251953,1.00974,107.44365,103.28764,74.69215263003525,1.3806366039866904,1.0124838311825046,6,2,80476.08093261719,4,260,9,6249
2018-01-26,116.31999969482422,114.95999908447266,115.69999694824219,116.31999969482422,13883900.0,106.96199798583984,1.00932,107.68281,104.26597,78.9041332295291,1.388035315009057,1.0120626898896008,5,3,78348.2438659668,3,280,9,5339
2018-01-29,117.3499984741211,116.0199966430664,116.0199966430664,116.19999694824219,11679900.0,106.85163879394531,1.00502,107.86342,104.77318,67.25881465340265,1.3866031946432262,1.0077510052241574,5,2,78348.2438659668,3,280,9,5239
2018-01-30,116.5999984741211,114.9800033569336,115.52999877929688,115.11000061035156,14279100.0,105.84931945800781,0.99404,107.37223,105.5954,14.290588182764475,1.3735961953220108,0.996741168566816,2,1,80485.2766418457,4,260,9,2149
2018-01-31,116.66000366210938,115.16000366210938,115.6500015258789,115.66999816894531,13141400.0,106.3642807006836,0.99888,107.37223,105.5954,43.27260912319097,1.3802787966585113,1.00159432060885,3,2,80485.2766418457,4,260,9,3249
2018-02-01,116.98999786376953,115.4800033569336,115.7699966430664,116.87000274658203,13800600.0,107.4677505493164,1.0072,107.93084,105.46715,81.20342045129065,1.394598416222394,1.0099369290778009,5,3,78357.99102783203,3,280,9,5339
2018-02-02,116.91999816894531,114.08999633789062,116.48999786376953,114.27999877929688,16477300.0,105.08609771728516,0.98836,108.153,104.49463,16.167520433557968,1.3636919419492757,0.9910457339389747,1,1,78357.99102783203,3,280,9,1139
2018-02-05,114.58999633789062,103.9800033569336,113.0,108.80000305175781,30097600.0,100.04695892333984,0.95317,110.72531,99.20046,7.3449886405448925,1.298299534038625,0.955760109897823,0,1,80459.71298217773,4,260,9,0149
2018-02-06,112.4800033569336,106.61000061035156,106.8499984741211,112.11000061035156,33114800.0,103.0906753540039,0.98735,110.27655,98.54575,38.74352434619896,1.3377975424359094,0.9900329894012774,1,2,78458.77380371094,3,280,9,1239
2018-02-07,114.44999694824219,111.1500015258789,111.55000305175781,112.87000274658203,21878300.0,103.78953552246094,0.99897,109.34127,98.45114,49.020493992826,1.3468665820232213,1.001684565171615,3,2,76396.96029663086,3,300,9,3239
2018-02-08,113.11000061035156,107.83999633789062,113.11000061035156,107.87999725341797,27425800.0,99.20097351074219,0.97025,107.26978,97.21592,19.74419288454574,1.287321264645943,0.9728865224759097,0,1,76396.96029663086,3,300,9,0139
2018-02-09,111.05000305175781,106.2300033569336,109.0999984741211,110.04000091552734,28188000.0,101.18721008300781,0.99728,105.36949,97.55665,46.46914672523449,1.3130964610538505,0.9999899728263595,3,2,74412.94082641602,3,320,9,3239
2018-02-12,112.7300033569336,110.06999969482422,111.16999816894531,111.73999786376953,18043300.0,102.75044250488281,1.00732,105.67123,98.33631,60.17969527796918,1.3333823742565647,1.0100572551614877,5,2,74412.94082641602,3,320,9,5239
2018-02-13,113.05000305175781,110.80000305175781,111.31999969482422,112.43000030517578,16358200.0,103.38494110107422,1.01296,105.8255,98.29974,67.57059886409101,1.341616200058453,1.015712581094767,6,2,76467.94967651367,3,300,9,6239
2018-02-14,115.2699966430664,112.52999877929688,112.62999725341797,115.02999877929688,15186900.0,105.77574920654297,1.03236,107.3767,97.54302,83.71971842222818,1.372641481413424,1.0351652979574646,8,3,78535.64849853516,3,280,9,8339
2018-02-15,115.98999786376953,114.22000122070312,115.73999786376953,115.51000213623047,12130200.0,106.21714782714844,1.02266,108.08528,99.64092,77.8771609352093,1.3783694678472393,1.0254389395261156,7,3,76420.1335144043,3,300,9,7339
2018-02-16,116.06999969482422,114.5,114.55000305175781,114.68000030517578,13214300.0,105.45391845703125,1.00704,107.80775,101.62513,61.92825140524974,1.368465115468603,1.0097764942995517,5,2,74295.79055786133,3,320,9,5239
2018-02-20,115.38999938964844,113.97000122070312,114.6500015258789,114.70999908447266,13461500.0,105.48151397705078,1.00208,107.45003,103.07528,55.002776776976496,1.3688232198144867,1.004803016173831,4,2,76404.86892700195,3,300,9,4239
2018-02-21,117.44999694824219,114.66999816894531,115.0,115.19000244140625,14212500.0,105.92289733886719,1.00144,106.40781,105.13268,61.971511835435706,1.374551008236499,1.004161277060835,4,2,76404.86892700195,3,300,9,4239
2018-02-22,116.43000030517578,114.76000213623047,115.5,114.9800033569336,17070400.0,105.72978973388672,0.9997,106.39954,105.12257,47.551605275513126,1.3720450698625244,1.0024165488473764,3,2,76404.86892700195,3,300,9,3239
2018-02-23,117.38999938964844,115.30999755859375,115.30999755859375,117.30999755859375,12162500.0,107.87232971191406,1.01678,108.11921,104.06497,93.9105655292747,1.3998486001753592,1.019542961425463,7,3,76404.86892700195,3,300,9,7339
2018-02-26,118.9000015258789,117.31999969482422,118.13999938964844,118.7699966430664,16511200.0,109.21488189697266,1.02219,110.10385,103.58471,86.3637212419531,1.4172707676759195,1.024967662365009,7,3,74247.42233276367,3,320,9,7339
2018-02-27,119.33000183105469,117.3499984741211,118.91000366210938,117.36000061035156,17563300.0,107.9183120727539,1.00547,110.28691,104.37637,59.925862488941874,1.4004453087439637,1.008202228037983,5,2,72063.12469482422,3,340,9,5239
2018-02-28,118.48999786376953,115.33999633789062,117.81999969482422,115.5,17735600.0,106.20795440673828,0.98901,110.21628,104.56103,29.12204423744804,1.3782501657358792,0.9916975002256113,1,2,74221.4909362793,3,320,9,1239
2018-03-01,116.63999938964844,112.6500015258789,115.4800033569336,113.43000030517578,18690000.0,104.30448913574219,0.97387,110.89166,103.31553,13.053618875892985,1.3535490843538203,0.9765163593337945,0,1,72097.33184814453,3,340,9,0139
2018-03-02,113.55999755859375,111.12000274658203,112.38999938964844,113.31999969482422,18353700.0,104.20333862304688,0.97963,110.78314,101.95645,25.455619524950706,1.3522364641111528,0.9822920113507606,1,2,70011.24206542969,3,360,9,1239
2018-03-05,115.93000030517578,111.88999938964844,112.05000305175781,115.05999755859375,13933000.0,105.8033447265625,1.0011,108.74956,102.62542,51.89177135993782,1.372999585759308,1.0038203531570558,4,2,67927.17529296875,3,380,9,4239
2018-03-06,115.81999969482422,114.31999969482422,115.63999938964844,115.16000366210938,10674400.0,105.89530181884766,1.00582,107.18666,103.37911,66.08427515981812,1.374192903890615,1.0085531791154028,5,2,67927.17529296875,3,380,9,5239
2018-03-07,115.0999984741211,113.11000061035156,113.75,114.7300033569336,13006500.0,105.49989318847656,1.00341,106.78913,103.49342,60.88136360531,1.3690617250313057,1.0061366302680264,4,2,70045.0813293457,3,360,9,4239
2018-03-08,115.2300033569336,113.20999908447266,115.11000061035156,114.73999786376953,11173700.0,105.50909423828125,1.0012,106.74612,104.01826,54.65215363989532,1.3691811261485676,1.0039206248934613,4,2,70045.0813293457,3,360,9,4239
2018-03-09,118.08000183105469,115.66999816894531,116.55000305175781,118.04000091552734,15366600.0,108.5436019897461,1.02158,108.8382,103.66229,94.30828568785186,1.4085596344226887,1.0243560047729345,7,3,70045.0813293457,3,360,9,7339
2018-03-12,118.75,117.25,118.0,117.66000366210938,12339300.0,108.19416809082031,1.01373,109.75057,103.70626,74.25013096317554,1.404025065126082,1.0164846734650903,6,2,67874.20928955078,3,380,9,6239
2018-03-13,118.47000122070312,115.83000183105469,118.19999694824219,116.25,13312300.0,106.89761352539062,0.99971,109.80412,104.05363,49.45636850756417,1.387199804205929,1.002426576021017,3,2,70038.09265136719,3,360,9,3239
2018-03-14,116.58999633789062,114.5999984741211,116.55999755859375,114.94999694824219,12905100.0,105.70219421386719,0.98815,109.74812,104.19055,27.19973322634148,1.3716869655166406,0.9908351632925227,1,2,70038.09265136719,3,360,9,1239
2018-03-15,116.0,114.83000183105469,115.87000274658203,115.23999786376953,8748000.0,105.96885681152344,0.9898,109.62019,104.50238,28.654381689109943,1.3751474197873987,0.9924896469432161,2,2,67924.04876708984,3,380,9,2239
2018-03-16,116.5999984741211,115.33999633789062,115.33999633789062,115.44000244140625,19888900.0,106.15277099609375,0.99596,108.59134,104.5749,39.28531226891848,1.3775340560500131,0.9986663859058047,3,2,67924.04876708984,3,380,9,3239
2018-03-19,115.44999694824219,113.30000305175781,115.0999984741211,114.52999877929688,13214900.0,105.31598663330078,0.99348,107.1849,104.83007,20.63489225552488,1.3666751877745928,0.9961796468429444,2,1,67924.04876708984,3,380,9,2139
2018-03-20,115.44999694824219,114.44999694824219,114.87000274658203,114.63999938964844,9921200.0,105.4171371459961,0.99722,106.4214,105.00138,29.278259883388536,1.3679878080172603,0.9999298097845161,3,2,70030.36849975586,3,360,9,3239
2018-03-21,116.62999725341797,114.20999908447266,114.80999755859375,114.73999786376953,13633000.0,105.50909423828125,0.99845,106.40591,104.93962,38.83776321745662,1.3691811261485676,1.0011631521423057,3,2,70030.36849975586,3,360,9,3239
2018-03-22,113.5999984741211,109.54000091552734,113.19999694824219,109.94999694824219,22550400.0,101.10443878173828,0.96566,108.7726,100.62718,5.859228643069179,1.312022346028002,0.9682840497748899,0,1,70030.36849975586,3,360,9,0139
2018-03-23,110.91999816894531,106.76000213623047,110.2699966430664,107.01000213623047,23081500.0,98.4009780883789,0.95396,109.64062,96.65844,13.4225383439369,1.276939802827767,0.9565522566154279,0,1,68008.2797241211,3,380,9,0139
2018-03-26,111.16000366210938,108.6500015258789,109.19000244140625,110.30999755859375,20217500.0,101.43548583984375,0.99084,108.48628,96.26057,42.328141595406336,1.3163183111018881,0.993532473001835,2,2,66040.26016235352,3,400,9,2239
2018-03-27,111.69000244140625,107.30000305175781,111.06999969482422,108.16999816894531,18039900.0,99.4676513671875,0.98304,106.61189,95.75517,34.19523914393569,1.2907819169285042,0.9857112775621936,1,2,66040.26016235352,3,400,9,1239
2018-03-28,109.16999816894531,106.6500015258789,108.27999877929688,108.0,19189300.0,99.31133270263672,0.99367,102.50898,97.37897,37.667815513746056,1.2887533850117738,0.9963701631421151,2,2,64050.907135009766,3,420,9,2239
2018-03-29,110.77999877929688,107.77999877929688,108.5,109.97000122070312,13274600.0,101.12285614013672,1.01176,102.52104,97.37429,72.8336550276722,1.3122613462743287,1.014509320257899,6,2,64050.907135009766,3,420,9,6239
2018-04-02,110.7300033569336,106.08000183105469,109.95999908447266,107.8499984741211,18822500.0,99.17340087890625,0.99072,102.27244,97.93185,28.603274644835174,1.2869634573177637,0.9934121469181482,2,2,66073.3642578125,3,400,9,2239
2018-04-03,109.5,107.26000213623047,108.36000061035156,109.33000183105469,14050700.0,100.53433990478516,1.00613,101.64144,98.20239,67.80796745569725,1.3046242290410446,1.0088640214982603,5,2,66073.3642578125,3,400,9,5239
2018-04-04,111.20999908447266,107.0199966430664,107.0999984741211,110.98999786376953,15302600.0,102.06078338623047,1.01613,102.88601,97.99508,83.12740902508254,1.3244327357865147,1.0188911951388262,7,3,68084.0510559082,3,380,9,7339
2018-04-05,112.83000183105469,111.38999938964844,111.62999725341797,111.87999725341797,16627000.0,103.40088653564453,1.02116,104.44026,98.07664,83.66694641799064,1.3418231223926795,1.023934863480031,7,3,66042.8353881836,3,400,9,7339
2018-04-06,111.55000305175781,107.81999969482422,110.55000305175781,109.08999633789062,18906000.0,100.82232666015625,0.99628,104.40423,97.99247,44.13541149631696,1.3083614048066177,0.9989872554623029,3,2,63974.8176574707,3,420,9,3239
2018-04-09,112.9800033569336,109.88999938964844,110.01000213623047,110.4000015258789,15974300.0,102.03305053710938,1.00258,104.05905,99.4815,55.7405279485615,1.3240728493344032,1.0053043748558594,4,2,63974.8176574707,3,420,9,4239
2018-04-10,112.87000274658203,111.41999816894531,112.12999725341797,112.51000213623047,13951400.0,103.98313903808594,1.01487,104.9558,99.96427,80.51377108994518,1.3493789557807963,1.017627771260115,6,3,63974.8176574707,3,420,9,6339
2018-04-11,111.80999755859375,110.5199966430664,111.66000366210938,110.62000274658203,14503300.0,102.23637390136719,0.99748,104.96767,100.02264,44.766844718175435,1.3267113566105448,1.0001905162991709,3,2,66054.48043823242,3,400,9,3239
2018-04-12,114.38999938964844,111.5,111.55999755859375,113.37000274658203,16435500.0,104.77796936035156,1.01953,105.95254,99.5886,81.54334202320518,1.359693390603627,1.0223004341766186,7,3,66054.48043823242,3,400,9,7339
2018-04-13,115.1500015258789,109.05000305175781,115.0199966430664,110.30000305175781,39152800.0,101.94062805175781,0.98977,105.59576,100.3927,29.75034021821408,1.3228734918431018,0.9924595654222944,2,2,63958.92105102539,3,420,9,2239
2018-04-16,111.47000122070312,109.79000091552734,110.94000244140625,110.20999908447266,16580500.0,101.85745239257812,0.9893,105.62935,100.28887,29.371561967802936,1.3217941295044715,0.9919882882611878,1,2,63958.92105102539,3,420,9,1239
2018-04-17,111.91999816894531,109.98999786376953,111.37000274658203,110.20999908447266,15501400.0,101.85745239257812,0.9934,105.06212,100.00583,36.620177888889394,1.3217941295044715,0.9960994294538198,2,2,61921.77200317383,3,440,9,2239
2018-04-18,111.06999969482422,108.88999938964844,110.52999877929688,109.31999969482422,16081400.0,101.03490447998047,0.98769,105.16795,99.41941,28.102691813581675,1.311120006241332,0.9903739133050566,1,2,61921.77200317383,3,440,9,1239
2018-04-19,111.87000274658203,109.5,109.52999877929688,111.72000122070312,17911000.0,103.25302124023438,1.0124,103.584,100.39339,89.6264739417971,1.3399042890148596,1.015151059370895,6,3,59901.07391357422,2,460,9,6329
2018-04-20,112.73999786376953,110.87999725341797,112.30000305175781,111.47000122070312,15584400.0,103.02196502685547,1.00799,104.04248,100.36744,72.23118733008266,1.3369058952866062,1.0107290757954055,5,2,61966.134338378906,3,440,9,5239
2018-04-23,111.94999694824219,110.62999725341797,111.56999969482422,110.93000030517578,11285800.0,102.52287292480469,1.00181,104.14587,100.53022,55.1118865156939,1.3304292262253168,1.0045322824855358,4,2,64026.573638916016,3,420,9,4239
2018-04-24,112.9000015258789,109.58999633789062,111.75,110.41000366210938,16453100.0,102.04229736328125,0.99675,104.14077,100.60926,40.578601314487145,1.324192844487074,0.9994585326234094,3,2,64026.573638916016,3,420,9,3239
2018-04-25,110.52999877929688,108.5999984741211,110.2699966430664,109.98999786376953,13548200.0,101.65412139892578,0.99176,103.82739,101.17032,18.208078783237898,1.3191555232224284,0.994454972976767,2,1,64026.573638916016,3,420,9,2139
2018-04-26,110.81999969482422,109.33999633789062,109.97000122070312,110.0999984741211,10299500.0,101.75579071044922,0.99566,103.33961,101.05921,30.546426523821506,1.3204748758664007,0.9983655706965877,2,2,66059.65606689453,3,400,9,2239
2018-04-27,110.16000366210938,109.12999725341797,109.55000305175781,109.4000015258789,9384000.0,101.10884857177734,0.99305,102.85639,100.77719,15.951258742657716,1.3120795714390943,0.9957484783764,2,1,66059.65606689453,3,400,9,2139
2018-04-30,110.30000305175781,108.75,109.75,108.77999877929688,13744900.0,100.53582000732422,0.99129,102.61663,100.22212,13.100801722449074,1.3046434361859442,0.9939836958156605,2,1,68081.83303833008,3,380,9,2139
2018-05-01,108.97000122070312,107.54000091552734,108.44999694824219,108.77999877929688,10503400.0,100.53582000732422,0.99424,102.28947,99.94669,25.146620994042006,1.3046434361859442,0.9969417120396274,2,2,70092.54943847656,3,360,9,2239
2018-05-02,109.48999786376953,107.7300033569336,108.11000061035156,107.91999816894531,12162100.0,99.74101257324219,0.99013,102.23517,99.23575,16.845342540964303,1.294329298380818,0.9928205436733547,2,1,70092.54943847656,3,360,9,2139
2018-05-03,107.7699966430664,105.18000030517578,107.58999633789062,107.23999786376953,15379100.0,99.11254119873047,0.98908,101.77032,98.6433,15.006018469036722,1.286173687241149,0.9917676904410954,1,1,72087.3696899414,3,340,9,1139
2018-05-04,108.73999786376953,105.9800033569336,106.43000030517578,108.43000030517578,11967900.0,100.21235656738281,1.00185,101.24002,98.815,57.62247599536551,1.3004458829781926,1.004572391180098,4,2,74069.62051391602,3,320,9,4239
2018-05-07,109.68000030517578,108.36000061035156,108.76000213623047,109.37000274658203,9356700.0,101.08111572265625,1.00943,101.6407,98.63244,81.39840714088055,1.3117196849869828,1.0121729887996471,6,3,74069.62051391602,3,320,9,6339
2018-05-08,111.33999633789062,109.27999877929688,109.52999877929688,110.98999786376953,12543200.0,102.57833099365234,1.02022,103.23409,97.85605,87.8067287274239,1.3311489001236385,1.0229923091578175,7,3,76091.24282836914,3,300,9,7339
2018-05-09,113.63999938964844,111.02999877929688,111.44000244140625,113.41000366210938,11368100.0,104.81494140625,1.03205,105.99463,97.12509,86.69955156919073,1.3601731732025082,1.034854455574607,8,3,74039.6762084961,3,320,9,8339
2018-05-10,114.44000244140625,112.75,113.19000244140625,114.29000091552734,9159700.0,105.62824249267578,1.02688,107.52548,98.20052,79.6542021914923,1.3707273013129766,1.0296704068024347,8,3,71943.3773803711,3,340,9,8339
2018-05-11,114.7300033569336,113.66999816894531,114.48999786376953,113.86000061035156,10253000.0,105.2308349609375,1.01313,107.77597,99.95742,67.4474801713553,1.3655701829074627,1.0158830430466566,6,2,69830.81253051758,3,360,9,6239
2018-05-14,114.69999694824219,113.73999786376953,114.11000061035156,113.9000015258789,8710700.0,105.26780700683594,1.00538,107.14952,102.25854,61.52687205500619,1.3660499655063438,1.0081119834752177,5,2,71935.42922973633,3,340,9,5239
2018-05-15,113.91000366210938,112.56999969482422,113.91000366210938,113.02999877929688,11536200.0,104.46372985839844,0.99412,105.98035,104.18187,15.672115252793153,1.355615535530842,0.9968213859559406,2,1,74040.78536987305,3,320,9,2139
2018-05-16,113.69000244140625,112.62999725341797,112.88999938964844,113.33999633789062,7571100.0,104.75022888183594,0.99697,105.98819,104.14815,32.72096703527835,1.3593334051456138,0.9996791304435019,3,2,76130.05996704102,3,300,9,3239
2018-05-17,113.41000366210938,112.19999694824219,113.19999694824219,112.95999908447266,8617200.0,104.39904022216797,0.99596,105.64591,103.99874,24.302301654836484,1.3547760644916522,0.9986663859058047,3,1,76130.05996704102,3,300,9,3139
2018-05-18,112.80000305175781,110.83999633789062,112.75,111.12999725341797,11806300.0,102.70772552490234,0.98457,106.24378,102.39164,8.205452680908481,1.332828040213821,0.9872454351292,1,1,78218.04077148438,3,280,9,1139
2018-05-21,112.54000091552734,111.91999816894531,112.05000305175781,112.1500015258789,9441900.0,103.65042114257812,0.99669,105.64624,102.34222,39.594225899907514,1.345061308414472,0.999398369581566,3,2,80272.19528198242,4,260,9,3249
2018-05-22,114.29000091552734,112.29000091552734,112.3499984741211,113.01000213623047,11507600.0,104.44525146484375,1.00437,105.63737,102.3437,63.80576878812231,1.3553757432373028,1.0070992389375206,4,2,78199.18685913086,3,280,9,4239
2018-05-23,112.7699966430664,111.12000274658203,112.51000213623047,112.48999786376953,11453900.0,103.96465301513672,1.00126,105.25193,102.41491,54.62573457842085,1.3491390644813557,1.0039807879353047,4,2,78199.18685913086,3,280,9,4239
2018-05-24,112.1500015258789,110.12000274658203,112.13999938964844,111.2300033569336,14084800.0,102.80015563964844,0.99311,105.01317,102.01411,26.209733704842023,1.334027496711024,0.9958086414182434,2,2,78199.18685913086,3,280,9,2239
2018-05-25,111.08000183105469,110.19999694824219,110.45999908447266,110.66000366210938,8283500.0,102.27335357666016,0.98885,105.18735,101.66618,17.243517826749617,1.3271912382153275,0.9915370654473623,1,1,78199.18685913086,3,280,9,1139
2018-05-29,109.19999694824219,104.95999908447266,109.18000030517578,105.93000030517578,30643800.0,97.90182495117188,0.95722,107.46986,97.08423,7.872367407387617,1.2704623417192653,0.9598211152222522,0,1,80244.65393066406,4,260,9,0149
2018-05-30,108.5999984741211,106.6500015258789,107.63999938964844,108.3499984741211,17490800.0,100.13842010498047,0.98741,106.22486,96.6065,36.720606267393485,1.2994864167863318,0.9900931524431209,1,2,78286.61743164062,3,280,9,1239
2018-05-31,108.19000244140625,106.41999816894531,107.94999694824219,107.01000213623047,19808200.0,98.89997863769531,0.98503,104.62525,96.18024,32.20527432999269,1.2834152838182378,0.9877066851166661,1,2,76283.84902954102,3,300,9,1239
2018-06-01,108.94000244140625,107.80000305175781,108.33999633789062,108.4000015258789,13594200.0,100.18463134765625,1.00305,103.16009,96.59919,54.64862058035109,1.3000860955319824,1.005775652016966,4,2,74305.84945678711,3,320,9,4239
2018-06-04,109.26000213623047,108.2699966430664,108.98999786376953,108.44999694824219,9415400.0,100.23082733154297,1.00764,101.5497,97.39257,68.27444250102754,1.30068557626583,1.0103781247179857,5,2,74305.84945678711,3,320,9,5239
2018-06-05,108.30999755859375,107.06999969482422,108.23999786376953,107.83999633789062,10415200.0,99.66706848144531,0.99843,100.9524,98.69597,43.036942490806815,1.2933697331830556,1.0011430977950246,3,2,76310.46600341797,3,300,9,3239
2018-06-06,110.73999786376953,108.4800033569336,108.66000366210938,110.36000061035156,15453600.0,101.99608612060547,1.01797,102.47631,97.91513,89.47149905518901,1.3235931657414235,1.0207361950886904,7,3,76310.46600341797,3,300,9,7339
2018-06-07,111.5,110.02999877929688,111.18000030517578,110.80000305175781,13444400.0,102.40274047851562,1.01493,103.33332,98.45922,80.90766456403489,1.3288702792996085,1.0176879343019585,6,3,74270.54428100586,3,320,9,6339
2018-06-08,111.13999938964844,110.05999755859375,110.62000274658203,111.11000061035156,10383200.0,102.68925476074219,1.01274,104.1162,98.6782,73.75974183049249,1.3325883469261837,1.0154919832746743,6,2,76318.59909057617,3,300,9,6239
2018-06-11,111.91000366210938,110.7699966430664,111.12000274658203,110.83000183105469,12642900.0,102.43047332763672,1.00583,104.31352,99.36073,61.980082491620266,1.32923016575172,1.0085632062890433,5,2,78372.38418579102,3,280,9,5239
2018-06-12,111.52999877929688,109.5199966430664,111.13999938964844,110.19000244140625,15294100.0,101.83898162841797,0.99577,102.96428,101.57873,18.783272232541155,1.321554436216834,0.998475869606634,2,1,80420.99365234375,4,260,9,2149
2018-06-13,111.44999694824219,109.58000183105469,110.45999908447266,109.97000122070312,14979700.0,101.63565063476562,0.99448,103.08396,101.31488,18.132059305719487,1.3189158299347907,0.997182364207001,2,1,80420.99365234375,4,260,9,2149
2018-06-14,110.36000061035156,107.77999877929688,110.27999877929688,108.02999877929688,20487300.0,99.84266662597656,0.98186,103.92002,99.45479,8.686599032447614,1.2956484530129873,0.9845280710726068,1,1,80420.99365234375,4,260,9,1149
